Game Name,Category,Link
Hunt Showdown,Leveling,https://skycoach.gg/hunt-showdown-boost/leveling
Hunt Showdown,Gearing,https://skycoach.gg/hunt-showdown-boost/gearing
Hunt Showdown,Hire a Team,https://skycoach.gg/hunt-showdown-boost/hire-a-team
Hunt Showdown,MMR Boost,https://skycoach.gg/hunt-showdown-boost/mmr-boost
