option_id,service_id,parent_option_id,option_type,option_name,option_label,option_value,price_modifier,min_value,max_value,default_value,is_required,display_order,is_active,created_at,updated_at
1,1,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:12:22,2025-08-24 18:12:22
2,1,1,radio,difficulty_normal_completion,Normal Completion,1,24.00,,,,0,2,1,2025-08-24 18:12:22,2025-08-24 18:12:22
3,1,1,radio,difficulty_normal_last_boss_only,Normal Last Boss Only,2,12.00,,,,0,3,1,2025-08-24 18:12:22,2025-08-24 18:12:22
4,1,1,radio,difficulty_flawless_completion,Flawless Completion,3,143.00,,,,0,4,1,2025-08-24 18:12:22,2025-08-24 18:12:22
5,1,1,radio,difficulty_epic_raid_contest_mode_first_48h_,Epic Raid Contest Mode (first 48h),4,439.00,,,4,0,5,1,2025-08-24 18:12:22,2025-08-24 18:12:22
6,1,,checkbox,feats,Feats,,0.00,,,,0,6,1,2025-08-24 18:12:22,2025-08-24 18:12:22
7,1,6,checkbox,feats_18,Phase Race,18,6.00,,,,0,7,1,2025-08-24 18:12:22,2025-08-24 18:12:22
8,1,6,checkbox,feats_13,Cutthorat Combat,13,7.00,,,,0,8,1,2025-08-24 18:12:22,2025-08-24 18:12:22
9,1,6,checkbox,feats_14,Battalions,14,6.00,,,,0,9,1,2025-08-24 18:12:22,2025-08-24 18:12:22
10,1,6,checkbox,feats_15,Token Limit,15,6.00,,,,0,10,1,2025-08-24 18:12:22,2025-08-24 18:12:22
11,1,6,checkbox,feats_16,Challenge Encounter,16,7.00,,,,0,11,1,2025-08-24 18:12:22,2025-08-24 18:12:22
12,1,,checkbox,additional_options,Additional Options,,0.00,,,,0,12,1,2025-08-24 18:12:23,2025-08-24 18:12:23
13,1,12,checkbox,additional_options_4,Selfplay (Sherpa),4,12.45,,,,0,13,1,2025-08-24 18:12:23,2025-08-24 18:12:23
14,1,12,checkbox,additional_options_0,Secret Chests,0,3.00,,,,0,14,1,2025-08-24 18:12:23,2025-08-24 18:12:23
15,1,12,checkbox,additional_options_5,Find 12 Vex Convergences,5,4.00,,,,0,15,1,2025-08-24 18:12:23,2025-08-24 18:12:23
16,1,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,16,1,2025-08-24 18:12:23,2025-08-24 18:12:23
17,1,16,checkbox,choose_extras_1,Add Whirling Ovation Exotic,1,77.00,,,,0,17,1,2025-08-24 18:12:23,2025-08-24 18:12:23
18,1,16,checkbox,choose_extras_2,The Edge of Fate Campaign - Legendary,2,23.00,,,,0,18,1,2025-08-24 18:12:23,2025-08-24 18:12:23
19,1,3,checkbox,feats,Feats,,0.00,,,,0,19,1,2025-08-24 18:12:31,2025-08-24 18:12:31
20,1,19,checkbox,feats_4,Phase Race,4,4.00,,,,0,20,1,2025-08-24 18:12:31,2025-08-24 18:12:31
21,1,19,checkbox,feats_5,Cutthorat Combat,5,5.00,,,,0,21,1,2025-08-24 18:12:31,2025-08-24 18:12:31
22,1,19,checkbox,feats_6,Battalions,6,4.00,,,,0,22,1,2025-08-24 18:12:31,2025-08-24 18:12:31
23,1,19,checkbox,feats_7,Token Limit,7,4.00,,,,0,23,1,2025-08-24 18:12:31,2025-08-24 18:12:31
24,1,3,checkbox,additional_options,Additional Options,,0.00,,,,0,24,1,2025-08-24 18:12:32,2025-08-24 18:12:32
25,1,24,checkbox,additional_options_2,I have the Last Boss Checkpoint,2,0.00,,,,0,25,1,2025-08-24 18:12:32,2025-08-24 18:12:32
26,1,24,checkbox,additional_options_1,Selfplay (Sherpa),1,6.45,,,,0,26,1,2025-08-24 18:12:32,2025-08-24 18:12:32
27,1,5,checkbox,additional_options,Additional Options,,0.00,,,,0,27,1,2025-08-24 18:12:34,2025-08-24 18:12:34
28,1,27,checkbox,additional_options_1,Last Boss Only,1,-219.95,,,,0,28,1,2025-08-24 18:12:34,2025-08-24 18:12:34
29,2,,range,current_power_needed_power,Current Power - Needed Power,,0.00,,,,1,1,1,2025-08-24 18:12:47,2025-08-24 18:12:47
30,2,29,range,current_power_needed_power_from,Current Power,10,0.00,10,450,10,1,2,1,2025-08-24 18:12:47,2025-08-24 18:12:47
31,2,29,range,current_power_needed_power_to,Needed Power,110,0.00,10,450,110,1,3,1,2025-08-24 18:12:47,2025-08-24 18:12:47
32,2,,radio,season,Season,,0.00,,,,1,4,1,2025-08-24 18:12:47,2025-08-24 18:12:47
33,2,32,radio,season_the_edge_of_fate,The Edge of Fate,1,0.00,,,1,0,5,1,2025-08-24 18:12:47,2025-08-24 18:12:47
34,3,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:13:00,2025-08-24 18:13:00
35,3,34,radio,difficulty_full_campaign_normal,Full Campaign - Normal,1,16.00,,,,0,2,1,2025-08-24 18:13:00,2025-08-24 18:13:00
36,3,34,radio,difficulty_full_campaign_legendary,Full Campaign - Legendary,2,24.00,,,,0,3,1,2025-08-24 18:13:00,2025-08-24 18:13:00
37,3,34,radio,difficulty_specific_missions_normal,Specific Missions - Normal,3,0.00,,,,0,4,1,2025-08-24 18:13:00,2025-08-24 18:13:00
38,3,34,radio,difficulty_specific_missions_legendary,Specific Missions - Legendary,4,0.00,,,,0,5,1,2025-08-24 18:13:00,2025-08-24 18:13:00
39,3,34,radio,difficulty_specific_missions_fabled,Specific Missions - Fabled,5,0.00,,,,0,6,1,2025-08-24 18:13:00,2025-08-24 18:13:00
40,3,34,radio,difficulty_specific_missions_mythic,Specific Missions - Mythic,6,0.00,,,,0,7,1,2025-08-24 18:13:00,2025-08-24 18:13:00
41,3,34,radio,difficulty_side_quests_only,Side Quests Only,7,0.00,,,,0,8,1,2025-08-24 18:13:00,2025-08-24 18:13:00
42,3,34,radio,difficulty_weekly_missions_post_campaign_,Weekly Missions (Post-Campaign),8,0.00,,,8,0,9,1,2025-08-24 18:13:00,2025-08-24 18:13:00
43,3,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,10,1,2025-08-24 18:13:01,2025-08-24 18:13:01
44,3,43,checkbox,choose_extras_2,Selfplay (Sherpa),2,12.74,,,,0,11,1,2025-08-24 18:13:01,2025-08-24 18:13:01
45,3,43,checkbox,choose_extras_10002,All Campaign Side Quests,10002,22.00,,,,0,12,1,2025-08-24 18:13:01,2025-08-24 18:13:01
46,3,43,checkbox,choose_extras_10000,Add Graviton Spike Exotic Hand Cannon,10000,15.00,,,,0,13,1,2025-08-24 18:13:01,2025-08-24 18:13:01
47,3,36,checkbox,additional_options,Additional Options,,0.00,,,,0,14,1,2025-08-24 18:13:09,2025-08-24 18:13:09
48,3,47,checkbox,additional_options_1,All Fabled Missions,1,31.00,,,,0,15,1,2025-08-24 18:13:09,2025-08-24 18:13:09
49,3,47,checkbox,additional_options_2,All Mythic Missions,2,49.00,,,,0,16,1,2025-08-24 18:13:09,2025-08-24 18:13:09
50,3,36,checkbox,choose_extras,Choose Extras,,0.00,,,,0,17,1,2025-08-24 18:13:10,2025-08-24 18:13:10
51,3,50,checkbox,choose_extras_2,Selfplay (Sherpa),2,18.74,,,,0,18,1,2025-08-24 18:13:10,2025-08-24 18:13:10
52,3,50,checkbox,choose_extras_10002,All Campaign Side Quests,10002,22.00,,,,0,19,1,2025-08-24 18:13:10,2025-08-24 18:13:10
53,3,50,checkbox,choose_extras_10000,Add Graviton Spike Exotic Hand Cannon,10000,15.00,,,,0,20,1,2025-08-24 18:13:10,2025-08-24 18:13:10
54,3,37,radio,missions,Missions,,0.00,,,,1,21,1,2025-08-24 18:13:13,2025-08-24 18:13:13
55,3,54,radio,missions_the_invitation,The Invitation,the_invitation,0.00,,,,0,22,1,2025-08-24 18:13:13,2025-08-24 18:13:13
56,3,54,radio,missions_fallow,Fallow,fallow,0.00,,,,0,23,1,2025-08-24 18:13:13,2025-08-24 18:13:13
57,3,54,radio,missions_nostos,Nostos,nostos,0.00,,,,0,24,1,2025-08-24 18:13:13,2025-08-24 18:13:13
58,3,54,radio,missions_commencement,Commencement,commencement,0.00,,,,0,25,1,2025-08-24 18:13:13,2025-08-24 18:13:13
59,3,54,radio,missions_saturnism,Saturnism,saturnism,0.00,,,,0,26,1,2025-08-24 18:13:13,2025-08-24 18:13:13
60,3,54,radio,missions_transient,Transient,transient,0.00,,,,0,27,1,2025-08-24 18:13:13,2025-08-24 18:13:13
61,3,54,radio,missions_gouge,Gouge,gouge,0.00,,,,0,28,1,2025-08-24 18:13:13,2025-08-24 18:13:13
62,3,54,radio,missions_morphology,Morphology,morphology,0.00,,,,0,29,1,2025-08-24 18:13:13,2025-08-24 18:13:13
63,3,54,radio,missions_charge,Charge,charge,0.00,,,,0,30,1,2025-08-24 18:13:13,2025-08-24 18:13:13
64,3,54,radio,missions_disruption,Disruption,disruption,0.00,,,,0,31,1,2025-08-24 18:13:13,2025-08-24 18:13:13
65,3,54,radio,missions_calculus,Calculus,calculus,0.00,,,,0,32,1,2025-08-24 18:13:13,2025-08-24 18:13:13
66,3,54,radio,missions_quarantine,Quarantine,quarantine,0.00,,,,0,33,1,2025-08-24 18:13:13,2025-08-24 18:13:13
67,3,54,radio,missions_critically,Critically,critically,0.00,,,,0,34,1,2025-08-24 18:13:13,2025-08-24 18:13:13
68,3,54,radio,missions_the_message,The Message,the_message,0.00,,,,0,35,1,2025-08-24 18:13:13,2025-08-24 18:13:13
69,3,37,checkbox,choose_extras,Choose Extras,,0.00,,,,0,36,1,2025-08-24 18:13:15,2025-08-24 18:13:15
70,3,69,checkbox,choose_extras_2,Selfplay (Sherpa),2,2.99,,,,0,37,1,2025-08-24 18:13:15,2025-08-24 18:13:15
71,3,69,checkbox,choose_extras_10002,All Campaign Side Quests,10002,22.00,,,,0,38,1,2025-08-24 18:13:15,2025-08-24 18:13:15
72,3,69,checkbox,choose_extras_10000,Add Graviton Spike Exotic Hand Cannon,10000,15.00,,,,0,39,1,2025-08-24 18:13:15,2025-08-24 18:13:15
73,3,38,checkbox,choose_extras,Choose Extras,,0.00,,,,0,40,1,2025-08-24 18:13:19,2025-08-24 18:13:19
74,3,73,checkbox,choose_extras_2,Selfplay (Sherpa),2,3.74,,,,0,41,1,2025-08-24 18:13:19,2025-08-24 18:13:19
75,3,73,checkbox,choose_extras_10002,All Campaign Side Quests,10002,22.00,,,,0,42,1,2025-08-24 18:13:19,2025-08-24 18:13:19
76,3,73,checkbox,choose_extras_10000,Add Graviton Spike Exotic Hand Cannon,10000,15.00,,,,0,43,1,2025-08-24 18:13:19,2025-08-24 18:13:19
77,3,39,checkbox,choose_extras,Choose Extras,,0.00,,,,0,44,1,2025-08-24 18:13:23,2025-08-24 18:13:23
78,3,77,checkbox,choose_extras_2,Selfplay (Sherpa),2,4.49,,,,0,45,1,2025-08-24 18:13:23,2025-08-24 18:13:23
79,3,77,checkbox,choose_extras_10002,All Campaign Side Quests,10002,22.00,,,,0,46,1,2025-08-24 18:13:23,2025-08-24 18:13:23
80,3,77,checkbox,choose_extras_10000,Add Graviton Spike Exotic Hand Cannon,10000,15.00,,,,0,47,1,2025-08-24 18:13:23,2025-08-24 18:13:23
81,3,40,checkbox,choose_extras,Choose Extras,,0.00,,,,0,48,1,2025-08-24 18:13:26,2025-08-24 18:13:26
82,3,81,checkbox,choose_extras_2,Selfplay (Sherpa),2,5.24,,,,0,49,1,2025-08-24 18:13:26,2025-08-24 18:13:26
83,3,81,checkbox,choose_extras_10002,All Campaign Side Quests,10002,22.00,,,,0,50,1,2025-08-24 18:13:26,2025-08-24 18:13:26
84,3,81,checkbox,choose_extras_10000,Add Graviton Spike Exotic Hand Cannon,10000,15.00,,,,0,51,1,2025-08-24 18:13:26,2025-08-24 18:13:26
85,3,41,radio,quests,Quests,,0.00,,,,1,52,1,2025-08-24 18:13:29,2025-08-24 18:13:29
86,3,85,radio,quests_turophile,Turophile,turophile,0.00,,,,0,53,1,2025-08-24 18:13:29,2025-08-24 18:13:29
87,3,85,radio,quests_the_man_out_of_time,The Man Out of Time,the_man_out_of_time,0.00,,,,0,54,1,2025-08-24 18:13:29,2025-08-24 18:13:29
88,3,85,radio,quests_orientation,Orientation,orientation,0.00,,,,0,55,1,2025-08-24 18:13:29,2025-08-24 18:13:29
89,3,85,radio,quests_vessel_of_the_nine,Vessel of the Nine,vessel_of_the_nine,0.00,,,,0,56,1,2025-08-24 18:13:29,2025-08-24 18:13:29
90,3,85,radio,quests_forensic_horology,Forensic Horology,forensic_horology,0.00,,,,0,57,1,2025-08-24 18:13:29,2025-08-24 18:13:29
91,3,85,radio,quests_faculty_advisement,Faculty Advisement,faculty_advisement,0.00,,,,0,58,1,2025-08-24 18:13:29,2025-08-24 18:13:29
92,3,85,radio,quests_dark_academia,Dark Academia,dark_academia,0.00,,,,0,59,1,2025-08-24 18:13:29,2025-08-24 18:13:29
93,3,85,radio,quests_hyperreal_g_man,Hyperreal G-Man,hyperreal_g_man,0.00,,,,0,60,1,2025-08-24 18:13:29,2025-08-24 18:13:29
94,3,85,radio,quests_sacred_emergence,Sacred Emergence,sacred_emergence,0.00,,,,0,61,1,2025-08-24 18:13:29,2025-08-24 18:13:29
95,3,85,radio,quests_the_paper_crane,The Paper Crane,the_paper_crane,0.00,,,,0,62,1,2025-08-24 18:13:29,2025-08-24 18:13:29
96,3,85,radio,quests_skylines,Skylines,skylines,0.00,,,,0,63,1,2025-08-24 18:13:29,2025-08-24 18:13:29
97,3,85,radio,quests_transfer_of_power,Transfer of Power,transfer_of_power,0.00,,,,0,64,1,2025-08-24 18:13:29,2025-08-24 18:13:29
98,3,85,radio,quests_correspondence,Correspondence,correspondence,0.00,,,,0,65,1,2025-08-24 18:13:29,2025-08-24 18:13:29
99,3,41,checkbox,choose_extras,Choose Extras,,0.00,,,,0,66,1,2025-08-24 18:13:31,2025-08-24 18:13:31
100,3,99,checkbox,choose_extras_2,Selfplay (Sherpa),2,2.99,,,,0,67,1,2025-08-24 18:13:31,2025-08-24 18:13:31
101,3,99,checkbox,choose_extras_10002,All Campaign Side Quests,10002,22.00,,,,0,68,1,2025-08-24 18:13:31,2025-08-24 18:13:31
102,3,99,checkbox,choose_extras_10000,Add Graviton Spike Exotic Hand Cannon,10000,15.00,,,,0,69,1,2025-08-24 18:13:31,2025-08-24 18:13:31
103,3,42,radio,missions,Missions,,0.00,,,,1,70,1,2025-08-24 18:13:33,2025-08-24 18:13:33
104,3,103,radio,missions_one_weekly_mission_fabled_,One Weekly Mission (Fabled),1,5.00,,,,0,71,1,2025-08-24 18:13:33,2025-08-24 18:13:33
105,3,103,radio,missions_two_weekly_missions_fabled_,Two Weekly Missions (Fabled),2,9.00,,,,0,72,1,2025-08-24 18:13:33,2025-08-24 18:13:33
106,3,103,radio,missions_one_weekly_mission_mythic_,One Weekly Mission (Mythic),3,6.00,,,,0,73,1,2025-08-24 18:13:33,2025-08-24 18:13:33
107,3,103,radio,missions_two_weekly_missions_mythic_,Two Weekly Missions (Mythic),4,11.00,,,4,0,74,1,2025-08-24 18:13:33,2025-08-24 18:13:33
108,3,42,checkbox,choose_extras,Choose Extras,,0.00,,,,0,75,1,2025-08-24 18:13:34,2025-08-24 18:13:34
109,3,108,checkbox,choose_extras_2,Selfplay (Sherpa),2,4.49,,,,0,76,1,2025-08-24 18:13:34,2025-08-24 18:13:34
110,3,108,checkbox,choose_extras_10002,All Campaign Side Quests,10002,22.00,,,,0,77,1,2025-08-24 18:13:34,2025-08-24 18:13:34
111,3,108,checkbox,choose_extras_10000,Add Graviton Spike Exotic Hand Cannon,10000,15.00,,,,0,78,1,2025-08-24 18:13:34,2025-08-24 18:13:34
112,4,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:13:53,2025-08-24 18:13:53
113,4,112,radio,difficulty_100_kepler_exploration,100% Kepler Exploration,1,0.00,,,,0,2,1,2025-08-24 18:13:53,2025-08-24 18:13:53
114,4,112,radio,difficulty_only_explore_kepler_fabled_quest,Only Explore Kepler Fabled Quest,2,0.00,,,,0,3,1,2025-08-24 18:13:53,2025-08-24 18:13:53
115,4,112,radio,difficulty_only_explore_kepler_mythic_quest,Only Explore Kepler Mythic Quest,3,0.00,,,3,0,4,1,2025-08-24 18:13:53,2025-08-24 18:13:53
116,4,,checkbox,your_progress,Your progress,,0.00,,,,0,5,1,2025-08-24 18:13:54,2025-08-24 18:13:54
117,4,116,checkbox,your_progress_1,I have completed the Legendary Campaign,1,-24.00,,,,0,6,1,2025-08-24 18:13:54,2025-08-24 18:13:54
118,4,116,checkbox,your_progress_2,I have Graviton Spike,2,-15.00,,,,0,7,1,2025-08-24 18:13:54,2025-08-24 18:13:54
119,4,116,checkbox,your_progress_3,I have all Graviton Spike Upgrades & Catalysts,3,-25.00,,,,0,8,1,2025-08-24 18:13:54,2025-08-24 18:13:54
120,4,116,checkbox,your_progress_4,I have all Kepler Abilities Fully Upgraded,4,-11.00,,,,0,9,1,2025-08-24 18:13:54,2025-08-24 18:13:54
121,4,114,checkbox,additional_options,Additional Options,,0.00,,,,0,10,1,2025-08-24 18:14:02,2025-08-24 18:14:02
122,4,121,checkbox,additional_options_2,The Gorge Strangelet,2,2.00,,,2,0,11,1,2025-08-24 18:14:02,2025-08-24 18:14:02
123,4,121,checkbox,additional_options_1,Outer Steppes Strangelet,1,2.00,,,,0,12,1,2025-08-24 18:14:02,2025-08-24 18:14:02
124,4,121,checkbox,additional_options_3,Central Academy Strangelet,3,2.00,,,,0,13,1,2025-08-24 18:14:02,2025-08-24 18:14:02
125,4,121,checkbox,additional_options_4,Exile's Accord Strangelet,4,2.00,,,,0,14,1,2025-08-24 18:14:02,2025-08-24 18:14:02
126,4,121,checkbox,additional_options_5,2 Secret Strangelet Capsules,5,4.00,,,,0,15,1,2025-08-24 18:14:02,2025-08-24 18:14:02
127,4,121,checkbox,additional_options_6,Defeat the Archon,6,4.00,,,,0,16,1,2025-08-24 18:14:02,2025-08-24 18:14:02
128,4,115,checkbox,additional_options,Additional Options,,0.00,,,,0,17,1,2025-08-24 18:14:05,2025-08-24 18:14:05
129,4,128,checkbox,additional_options_1,The Gorge Strangelet,1,2.00,,,1,0,18,1,2025-08-24 18:14:05,2025-08-24 18:14:05
130,4,128,checkbox,additional_options_2,Outer Steppes Strangelet,2,2.00,,,,0,19,1,2025-08-24 18:14:05,2025-08-24 18:14:05
131,4,128,checkbox,additional_options_3,Central Academy Strangelet,3,2.00,,,,0,20,1,2025-08-24 18:14:05,2025-08-24 18:14:05
132,4,128,checkbox,additional_options_4,Exile's Accord Strangelet,4,2.00,,,,0,21,1,2025-08-24 18:14:05,2025-08-24 18:14:05
133,4,128,checkbox,additional_options_5,4 Secret Strangelet Capsules,5,8.00,,,,0,22,1,2025-08-24 18:14:05,2025-08-24 18:14:05
134,4,128,checkbox,additional_options_6,Defeat the Archon,6,6.00,,,,0,23,1,2025-08-24 18:14:05,2025-08-24 18:14:05
135,5,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:14:40,2025-08-24 18:14:40
136,5,135,radio,difficulty_contest_mode_first_48h_,Contest Mode (first 48h),1,439.00,,,,0,2,1,2025-08-24 18:14:40,2025-08-24 18:14:40
137,5,135,radio,difficulty_non_contest_full_completion,Non-Contest Full Completion,2,81.00,,,,0,3,1,2025-08-24 18:14:40,2025-08-24 18:14:40
138,5,135,radio,difficulty_non_contest_last_boss_only,Non-Contest Last Boss Only,3,39.00,,,3,0,4,1,2025-08-24 18:14:40,2025-08-24 18:14:40
139,5,,checkbox,additional_options,Additional Options,,0.00,,,,0,5,1,2025-08-24 18:14:41,2025-08-24 18:14:41
140,5,139,checkbox,additional_options_1,Last Boss Only,1,-220.00,,,,0,6,1,2025-08-24 18:14:41,2025-08-24 18:14:41
141,5,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,7,1,2025-08-24 18:14:41,2025-08-24 18:14:41
142,5,141,checkbox,choose_extras_2,The Edge of Fate Campaign - Legendary,2,23.00,,,,0,8,1,2025-08-24 18:14:41,2025-08-24 18:14:41
143,5,137,checkbox,feats,Feats,,0.00,,,,0,9,1,2025-08-24 18:14:49,2025-08-24 18:14:49
144,5,143,checkbox,feats_18,Phase Race,18,17.00,,,,0,10,1,2025-08-24 18:14:49,2025-08-24 18:14:49
145,5,143,checkbox,feats_13,Cutthorat Combat,13,24.00,,,,0,11,1,2025-08-24 18:14:49,2025-08-24 18:14:49
146,5,143,checkbox,feats_14,Battalions,14,17.00,,,,0,12,1,2025-08-24 18:14:49,2025-08-24 18:14:49
147,5,143,checkbox,feats_15,Token Limit,15,17.00,,,,0,13,1,2025-08-24 18:14:49,2025-08-24 18:14:49
148,5,143,checkbox,feats_16,Challenge Encounter,16,24.00,,,,0,14,1,2025-08-24 18:14:49,2025-08-24 18:14:49
149,5,137,checkbox,additional_options,Additional Options,,0.00,,,,0,15,1,2025-08-24 18:14:50,2025-08-24 18:14:50
150,5,149,checkbox,additional_options_5,Add Weekly Challenge,5,16.00,,,,0,16,1,2025-08-24 18:14:50,2025-08-24 18:14:50
151,5,149,checkbox,additional_options_0,Secret Chests,0,7.00,,,,0,17,1,2025-08-24 18:14:50,2025-08-24 18:14:50
152,5,149,checkbox,additional_options_4,Selfplay (Sherpa),4,41.00,,,,0,18,1,2025-08-24 18:14:50,2025-08-24 18:14:50
153,5,138,checkbox,feats,Feats,,0.00,,,,0,19,1,2025-08-24 18:14:53,2025-08-24 18:14:53
154,5,153,checkbox,feats_4,Phase Race,4,10.00,,,,0,20,1,2025-08-24 18:14:53,2025-08-24 18:14:53
155,5,153,checkbox,feats_5,Cutthorat Combat,5,15.00,,,,0,21,1,2025-08-24 18:14:53,2025-08-24 18:14:53
156,5,153,checkbox,feats_6,Battalions,6,10.00,,,,0,22,1,2025-08-24 18:14:53,2025-08-24 18:14:53
157,5,153,checkbox,feats_7,Token Limit,7,10.00,,,,0,23,1,2025-08-24 18:14:53,2025-08-24 18:14:53
158,5,138,checkbox,additional_options,Additional Options,,0.00,,,,0,24,1,2025-08-24 18:14:54,2025-08-24 18:14:54
159,5,158,checkbox,additional_options_2,I have the Last Boss Checkpoint,2,0.00,,,,0,25,1,2025-08-24 18:14:54,2025-08-24 18:14:54
160,5,158,checkbox,additional_options_1,Selfplay (Sherpa),1,20.00,,,,0,26,1,2025-08-24 18:14:54,2025-08-24 18:14:54
161,6,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:15:06,2025-08-24 18:15:06
162,6,161,radio,difficulty_campaign_200_power,Campaign + 200 Power,1,50.00,,,,0,2,1,2025-08-24 18:15:06,2025-08-24 18:15:06
163,6,161,radio,difficulty_campaign_300_power,Campaign + 300 Power,2,141.00,,,,0,3,1,2025-08-24 18:15:06,2025-08-24 18:15:06
164,6,161,radio,difficulty_campaign_400_power,Campaign + 400 Power,3,257.00,,,,0,4,1,2025-08-24 18:15:06,2025-08-24 18:15:06
165,6,161,radio,difficulty_campaign_450_power,Campaign + 450 Power,4,412.00,,,4,0,5,1,2025-08-24 18:15:06,2025-08-24 18:15:06
166,6,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,6,1,2025-08-24 18:15:06,2025-08-24 18:15:06
167,6,166,checkbox,choose_extras_10008,Add Graviton Spike Exotic Hand Cannon,10008,15.00,,,,0,7,1,2025-08-24 18:15:06,2025-08-24 18:15:06
168,6,166,checkbox,choose_extras_10000,All Campaign Side Quests,10000,22.00,,,,0,8,1,2025-08-24 18:15:06,2025-08-24 18:15:06
169,6,166,checkbox,choose_extras_2,All Fabled Missions,2,31.00,,,,0,9,1,2025-08-24 18:15:06,2025-08-24 18:15:06
170,6,166,checkbox,choose_extras_10007,All Mythic Missions,10007,49.00,,,,0,10,1,2025-08-24 18:15:06,2025-08-24 18:15:06
171,7,,range,current_rewards_pass_level_desired_rewards_pass_level,Current Rewards Pass Level - Desired Rewards Pass Level,,0.00,,,,1,1,1,2025-08-24 18:15:29,2025-08-24 18:15:29
172,7,171,range,current_rewards_pass_level_desired_rewards_pass_level_from,Current Rewards Pass Level,1,0.00,1,110,1,1,2,1,2025-08-24 18:15:29,2025-08-24 18:15:29
173,7,171,range,current_rewards_pass_level_desired_rewards_pass_level_to,Desired Rewards Pass Level,10,0.00,1,110,10,1,3,1,2025-08-24 18:15:29,2025-08-24 18:15:29
174,7,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,4,1,2025-08-24 18:15:29,2025-08-24 18:15:29
175,7,174,checkbox,choose_extras_10000,Day One Team,10000,2.20,,,,0,5,1,2025-08-24 18:15:29,2025-08-24 18:15:29
176,7,174,checkbox,choose_extras_0,Selfplay (Sherpa),0,2.75,,,,0,6,1,2025-08-24 18:15:29,2025-08-24 18:15:29
177,8,,slider,unstable_cores,Unstable Cores,,0.00,,,,1,1,1,2025-08-24 18:15:41,2025-08-24 18:15:41
178,8,177,slider,unstable_cores_value,Unstable Cores,1000,0.00,1000,,1000,1,2,1,2025-08-24 18:15:41,2025-08-24 18:15:41
179,8,,dropdown,difficulty,Difficulty,,0.00,,,,1,3,1,2025-08-24 18:15:42,2025-08-24 18:15:42
180,8,179,dropdown,difficulty_1,My Power is 200-250,1,0.00,,,,0,4,1,2025-08-24 18:15:42,2025-08-24 18:15:42
181,8,179,dropdown,difficulty_2,My Power is 251-300,2,0.00,,,,0,5,1,2025-08-24 18:15:42,2025-08-24 18:15:42
182,8,179,dropdown,difficulty_3,My Power is 301-350,3,0.00,,,,0,6,1,2025-08-24 18:15:42,2025-08-24 18:15:42
183,8,179,dropdown,difficulty_4,My Power is 351-400,4,0.00,,,,0,7,1,2025-08-24 18:15:42,2025-08-24 18:15:42
184,8,179,dropdown,difficulty_5,My Power is 401-450,5,0.00,,,,0,8,1,2025-08-24 18:15:42,2025-08-24 18:15:42
185,9,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,1,1,2025-08-24 18:15:55,2025-08-24 18:15:55
186,9,185,checkbox,choose_extras_1,Add Whirling Ovation Exotic,1,77.00,,,,0,2,1,2025-08-24 18:15:55,2025-08-24 18:15:55
187,10,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,1,1,2025-08-24 18:16:06,2025-08-24 18:16:06
188,10,187,checkbox,choose_extras_3,Obtain the Catalyst,3,81.00,,,,0,2,1,2025-08-24 18:16:06,2025-08-24 18:16:06
189,10,187,checkbox,choose_extras_4,Masterwork the Catalyst,4,14.00,,,,0,3,1,2025-08-24 18:16:06,2025-08-24 18:16:06
190,10,187,checkbox,choose_extras_1,Selfplay (Sherpa),1,38.50,,,,0,4,1,2025-08-24 18:16:06,2025-08-24 18:16:06
191,11,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:16:21,2025-08-24 18:16:21
192,11,191,radio,difficulty_specific_triumphs,Specific Triumphs,1,0.00,,,,0,2,1,2025-08-24 18:16:21,2025-08-24 18:16:21
193,11,191,radio,difficulty_full_title,Full Title,2,281.00,,,2,0,3,1,2025-08-24 18:16:21,2025-08-24 18:16:21
194,11,,checkbox,additional_options,Additional Options,,0.00,,,,0,4,1,2025-08-24 18:16:22,2025-08-24 18:16:22
195,11,194,checkbox,additional_options_17,At Fate's Edge,17,16.00,,,,0,5,1,2025-08-24 18:16:22,2025-08-24 18:16:22
196,11,194,checkbox,additional_options_16,Legend Forged,16,24.00,,,,0,6,1,2025-08-24 18:16:22,2025-08-24 18:16:22
197,11,194,checkbox,additional_options_14,Forging A Legend Pt. I,14,13.00,,,,0,7,1,2025-08-24 18:16:22,2025-08-24 18:16:22
198,11,194,checkbox,additional_options_13,Forging A Legend Pt. II,13,13.00,,,,0,8,1,2025-08-24 18:16:22,2025-08-24 18:16:22
199,11,194,checkbox,additional_options_12,Kepler Tasks,12,22.00,,,,0,9,1,2025-08-24 18:16:22,2025-08-24 18:16:22
