Game Name,Category,Link
ARC Raiders,Raids,https://skycoach.gg/arc-raiders-boost/raids
ARC Raiders,Leveling,https://skycoach.gg/arc-raiders-boost/leveling
ARC Raiders,Coins,https://skycoach.gg/arc-raiders-boost/coins
