Game Name,Category,Link
EVE Online,Boosting,https://skycoach.gg/eve-online-boost/boosting
EVE Online,Coaching,https://skycoach.gg/eve-online-boost/coaching
EVE Online,ISK,https://skycoach.gg/eve-online-boost/isk
