Game Name,Category,Link
League of Legends,Accounts,https://skycoach.gg/lol-boost/accounts
League of Legends,RP,https://skycoach.gg/lol-boost/rp
League of Legends,Division Boost,https://skycoach.gg/lol-boost/division-boost
League of Legends,Placement Matches,https://skycoach.gg/lol-boost/placement-matches
League of Legends,Win Boost,https://skycoach.gg/lol-boost/win-boost
League of Legends,Coaching,https://skycoach.gg/lol-boost/coaching
League of Legends,Wild Rift Boost,https://skycoach.gg/lol-boost/wild-rift-boost
